n,size,misses
1590,701455,2249847
1591,1548922,2253029
1592,1551047,2255684
1593,704106,2258340
1594,1554765,2261528
1595,1556894,2264188
1596,706762,2266849
1597,1560619,2270043
1598,1562752,2272708
1599,709423,2275374
1600,1566484,2278574
1601,1568621,2281244
1602,712089,2283915
1603,1572360,2287121
1604,1574501,2289796
1605,714760,2292472
1606,1578247,2295684
1607,1580392,2298364
1608,717436,2301045
1609,1584145,2304263
1610,1586294,2306948
1611,720117,2309634
1612,1590054,2312858
1613,1592207,2315548
1614,722803,2318239
1615,1595974,2321469
1616,1598131,2324164
1617,725494,2326860
1618,1601905,2330096
1619,1604066,2332796
1620,728190,2335497
1621,1607847,2338739
1622,1610012,2341444
1623,730891,2344150
1624,1613800,2347398
1625,1615969,2350108
1626,733597,2352819
1627,1619764,2356073
1628,1621937,2358788
1629,736308,2361504
1630,1625739,2364764
1631,1627916,2367484
1632,739024,2370205
1633,1631725,2373471
1634,1633906,2376196
1635,741745,2378922
1636,1637722,2382194
1637,1639907,2384924
1638,744471,2387655
1639,1643730,2390933
1640,1645919,2393668
1641,747202,2396404
1642,1649749,2399688
1643,1651942,2402428
1644,749938,2405169
1645,1655779,2408459
1646,1657976,2411204
1647,752679,2413950
1648,1661820,2417246
1649,1664021,2419996
1650,755425,2422747
1651,1667872,2426049
1652,1670077,2428804
1653,758176,2431560
1654,1673935,2434868
1655,1676144,2437628
1656,760932,2440389
1657,1680009,2443703
1658,1682222,2446468
1659,763693,2449234
1660,1686094,2452554
1661,1688311,2455324
1662,766459,2458095
1663,1692190,2461421
1664,1694411,2464196
1665,769230,2466972
1666,1698297,2470304
1667,1700522,2473084
1668,772006,2475865
1669,1704415,2479203
1670,1706644,2481988
1671,774787,2484774
1672,1710544,2488118
1673,1712777,2490908
1674,777573,2493699
1675,1716684,2497049
1676,1718921,2499844
1677,780364,2502640
1678,1722835,2505996
1679,1725076,2508796
1680,783160,2511597
1681,1728997,2514959
1682,1731242,2517764
1683,785961,2520570
1684,1735170,2523938
1685,1737419,2526748
1686,788767,2529559
1687,1741354,2532933
1688,1743607,2535748
1689,791578,2538564
1690,1747549,2541944
1691,1749806,2544764
1692,794394,2547585
1693,1753755,2550971
1694,1756016,2553796
1695,797215,2556622
1696,1759972,2560014
1697,1762237,2562844
1698,800041,2565675
1699,1766200,2569073
1700,1768469,2571908
1701,802872,2574744
1702,1772439,2578148
1703,1774712,2580988
1704,805708,2583829
1705,1778689,2587239
1706,1780966,2590084
1707,808549,2592930
1708,1784950,2596346
1709,1787231,2599196
1710,811395,2602047
1711,1791222,2605469
1712,1793507,2608324
1713,814246,2611180
1714,1797505,2614608
1715,1799794,2617468
1716,817102,2620329
1717,1803799,2623763
1718,1806092,2626628
1719,819963,2629494
1720,1810104,2632934
1721,1812401,2635804
1722,822829,2638675
1723,1816420,2642121
1724,1818721,2644996
1725,825700,2647872
1726,1822747,2651324
1727,1825052,2654204
1728,828576,2657085
1729,1829085,2660543
1730,1831394,2663428
1731,831457,2666314
1732,1835434,2669778
1733,1837747,2672668
1734,834343,2675559
1735,1841794,2679029
1736,1844111,2681924
1737,837234,2684820
1738,1848165,2688296
1739,1850486,2691196
1740,840130,2694097
1741,1854547,2697579
1742,1856872,2700484
1743,843031,2703390
1744,1860940,2706878
1745,1863269,2709788
1746,845937,2712699
1747,1867344,2716193
1748,1869677,2719108
1749,848848,2722024
1750,1873759,2725524
1751,1876096,2728444
1752,851764,2731365
1753,1880185,2734871
1754,1882526,2737796
1755,854685,2740722
1756,1886622,2744234
1757,1888967,2747164
1758,857611,2750095
1759,1893070,2753613
1760,1895419,2756548
1761,860542,2759484
1762,1899529,2763008
1763,1901882,2765948
1764,863478,2768889
1765,1905999,2772419
1766,1908356,2775364
1767,866419,2778310
1768,1912480,2781846
1769,1914841,2784796
1770,869365,2787747
1771,1918972,2791289
1772,1921337,2794244
1773,872316,2797200
1774,1925475,2800748
1775,1927844,2803708
1776,875272,2806669
1777,1931989,2810223
1778,1934362,2813188
1779,878233,2816154
1780,1938514,2819714
1781,1940891,2822684
1782,881199,2825655
1783,1945050,2829221
1784,1947431,2832196
1785,884170,2835172
1786,1951597,2838744
1787,1953982,2841724
1788,887146,2844705
1789,1958155,2848283
1790,1960544,2851268
1791,890127,2854254
1792,1964724,2857838
1793,1967117,2860828
1794,893113,2863819
1795,1971304,2867409
1796,1973701,2870404
1797,896104,2873400
1798,1977895,2876996
1799,1980296,2879996
1800,899100,2882997
1801,1984497,2886599
1802,1986902,2889604
1803,902101,2892610
1804,1991110,2896218
1805,1993519,2899228
1806,905107,2902239
1807,1997734,2905853
1808,2000147,2908868
1809,908118,2911884
1810,2004369,2915504
1811,2006786,2918524
1812,911134,2921545
1813,2011015,2925171
1814,2013436,2928196
1815,914155,2931222
1816,2017672,2934854
1817,2020097,2937884
1818,917181,2940915
1819,2024340,2944553
1820,2026769,2947588
1821,920212,2950624
1822,2031019,2954268
1823,2033452,2957308
1824,923248,2960349
1825,2037709,2963999
1826,2040146,2967044
1827,926289,2970090
1828,2044410,2973746
1829,2046851,2976796
1830,929335,2979847
1831,2051122,2983509
1832,2053567,2986564
1833,932386,2989620
1834,2057845,2993288
1835,2060294,2996348
1836,935442,2999409
1837,2064579,3003083
1838,2067032,3006148
1839,938503,3009214
1840,2071324,3012894
1841,2073781,3015964
1842,941569,3019035
1843,2078080,3022721
1844,2080541,3025796
1845,944640,3028872
1846,2084847,3032564
1847,2087312,3035644
1848,947716,3038725
1849,2091625,3042423
1850,2094094,3045508
1851,950797,3048594
1852,2098414,3052298
1853,2100887,3055388
1854,953883,3058479
1855,2105214,3062189
1856,2107691,3065284
1857,956974,3068380
1858,2112025,3072096
1859,2114506,3075196
1860,960070,3078297
1861,2118847,3082019
1862,2121332,3085124
1863,963171,3088230
1864,2125680,3091958
1865,2128169,3095068
1866,966277,3098179
1867,2132524,3101913
1868,2135017,3105028
1869,969388,3108144
1870,2139379,3111884
1871,2141876,3115004
1872,972504,3118125
1873,2146245,3121871
1874,2148746,3124996
1875,975625,3128122
1876,2153122,3131874
1877,2155627,3135004
1878,978751,3138135
1879,2160010,3141893
1880,2162519,3145028
1881,981882,3148164
1882,2166909,3151928
1883,2169422,3155068
1884,985018,3158209
1885,2173819,3161979
1886,2176336,3165124
1887,988159,3168270
1888,2180740,3172046
1889,2183261,3175196
1890,991305,3178347
1891,2187672,3182129
1892,2190197,3185284
1893,994456,3188440
1894,2194615,3192228
1895,2197144,3195388
1896,997612,3198549
1897,2201569,3202343
1898,2204102,3205508
1899,1000773,3208674
1900,2208534,3212474
1901,2211071,3215644
1902,1003939,3218815
1903,2215510,3222621
1904,2218051,3225796
1905,1007110,3228972
1906,2222497,3232784
1907,2225042,3235964
1908,1010286,3239145
1909,2229495,3242963
1910,2232044,3246148
1911,1013467,3249334
1912,2236504,3253158
1913,2239057,3256348
1914,1016653,3259539
1915,2243524,3263369
1916,2246081,3266564
1917,1019844,3269760
1918,2250555,3273596
1919,2253116,3276796
1920,1023040,3279997
1921,2257597,3283839
1922,2260162,3287044
1923,1026241,3290250
1924,2264650,3294098
1925,2267219,3297308
1926,1029447,3300519
1927,2271714,3304373
1928,2274287,3307588
1929,1032658,3310804
1930,2278789,3314664
1931,2281366,3317884
1932,1035874,3321105
1933,2285875,3324971
1934,2288456,3328196
1935,1039095,3331422
1936,2292972,3335294
1937,2295557,3338524
1938,1042321,3341755
1939,2300080,3345633
1940,2302669,3348868
1941,1045552,3352104
1942,2307199,3355988
1943,2309792,3359228
1944,1048788,3362469
1945,2314329,3366359
1946,2316926,3369604
1947,1052029,3372850
1948,2321470,3376746
1949,2324071,3379996
1950,1055275,3383247
1951,2328622,3387149
1952,2331227,3390404
1953,1058526,3393660
1954,2335785,3397568
1955,2338394,3400828
1956,1061782,3404089
1957,2342959,3408003
1958,2345572,3411268
1959,1065043,3414534
1960,2350144,3418454
1961,2352761,3421724
1962,1068309,3424995
1963,2357340,3428921
1964,2359961,3432196
1965,1071580,3435472
1966,2364547,3439404
1967,2367172,3442684
1968,1074856,3445965
1969,2371765,3449903
1970,2374394,3453188
1971,1078137,3456474
1972,2378994,3460418
1973,2381627,3463708
1974,1081423,3466999
1975,2386234,3470949
1976,2388871,3474244
1977,1084714,3477540
1978,2393485,3481496
1979,2396126,3484796
1980,1088010,3488097
1981,2400747,3492059
1982,2403392,3495364
1983,1091311,3498670
1984,2408020,3502638
1985,2410669,3505948
1986,1094617,3509259
1987,2415304,3513233
1988,2417957,3516548
1989,1097928,3519864
1990,2422599,3523844
1991,2425256,3527164
1992,1101244,3530485
1993,2429905,3534471
1994,2432566,3537796
1995,1104565,3541122
1996,2437222,3545114
1997,2439887,3548444
1998,1107891,3551775
1999,2444550,3555773
2000,2447219,3559108
